u,v,key,osmid,oneway,name,highway,length,geometry,lanes,maxspeed,bridge,access,tunnel,width
245484647,1821364207,0,"[171038242, 270410541, 171038221]",False,Via Cascina Bellaria,cycleway,314.105,"LINESTRING (9.1033703 45.4799872, 9.103727900000001 45.4796773, 9.1038576 45.4796723, 9.104196399999999 45.4796653, 9.105788799999999 45.4796201, 9.1059488 45.4796219, 9.1060263 45.4796245, 9.1061452 45.4796488, 9.106245400000001 45.479694, 9.106305000000001 45.4797655, 9.1063382 45.4798525, 9.1064419 45.4798113, 9.1067003 45.4794698)",,,,,,
245484647,1821364270,0,171038249,False,,cycleway,50.614000000000004,"LINESTRING (9.1033703 45.4799872, 9.103340299999999 45.4799322, 9.1032533 45.479854, 9.1031478 45.4797023, 9.1029854 45.4796431)",,,,,,
245569646,2514842886,0,287369262,False,,cycleway,53.323,"LINESTRING (9.1289651 45.4924563, 9.1291724 45.4924512, 9.129277099999999 45.4924714, 9.129342599999999 45.4924939, 9.1293633 45.4925044, 9.129422399999999 45.4925427, 9.1295099 45.4926342, 9.1295371 45.4926459)",,,,,,
246817939,1328900652,0,118097582,True,,cycleway,166.612,"LINESTRING (9.201631300000001 45.4902413, 9.201523399999999 45.4901388, 9.2014481 45.4900553, 9.2012657 45.4898974, 9.2011979 45.4898399, 9.201120400000001 45.4897741, 9.201066300000001 45.4897282, 9.2009892 45.4896627, 9.2009545 45.4896332, 9.2008151 45.4895185, 9.200711800000001 45.4894245, 9.200666200000001 45.4893859, 9.2004731 45.4892647, 9.2003886 45.4892054, 9.2003296 45.4891491, 9.2002889 45.4890835)",,,,yes,,
249381302,1821364398,0,181367184,False,,cycleway,13.248,"LINESTRING (9.1062052 45.4902341, 9.1062555 45.4901203)",,,,,,
250900509,1493580712,0,622311957,False,,cycleway,192.72400000000002,"LINESTRING (9.203542300000001 45.5290588, 9.2044867 45.5291836, 9.204991100000001 45.5292382, 9.205986599999999 45.5293218)",,,,,,
251437007,3307875567,0,324034104,False,,cycleway,25.284999999999997,"LINESTRING (9.1970069 45.4815418, 9.1969861 45.4815166, 9.196923699999999 45.4814453, 9.196869899999999 45.4813838, 9.1968382 45.4813476)",,,,,,
252204310,3983617390,0,395504146,True,,cycleway,190.024,"LINESTRING (9.180849 45.5036627, 9.1808745 45.5037308, 9.180634599999999 45.5040841, 9.1803975 45.5044396, 9.1804082 45.504465, 9.180369499999999 45.5045201, 9.1803364 45.5045674, 9.1802861 45.5045745, 9.179921500000001 45.5051, 9.179861300000001 45.5050803, 9.1798 45.5050603)",,,,,,
252640096,4061689062,0,375554578,True,,cycleway,170.429,"LINESTRING (9.1830015 45.4719578, 9.182978200000001 45.4719546, 9.1829438 45.4719498, 9.1824932 45.4718783, 9.182407400000001 45.4718713, 9.1823525 45.4718642, 9.182333699999999 45.4718608, 9.182297399999999 45.4718525, 9.182262400000001 45.4718449, 9.1821883 45.4718168, 9.182086399999999 45.4717506, 9.1813986 45.4713166, 9.181300800000001 45.4712551, 9.181165399999999 45.4712121)",,,,,,
252640949,1648333285,0,151999602,False,,cycleway,83.25399999999999,"LINESTRING (9.1844856 45.4734033, 9.184390499999999 45.4733575, 9.183786700000001 45.4732349, 9.1837509 45.4732494, 9.1837321 45.4732682, 9.183703899999999 45.4733802, 9.1836974 45.4733966, 9.1836798 45.473413, 9.183646 45.473411)",,,,,,
253311343,286819555,0,26193693,False,,cycleway,52.494,"LINESTRING (9.2050152 45.5238141, 9.204825899999999 45.5238568, 9.2043851 45.5239807)",,,,,,
253311772,365464518,0,32504594,False,,cycleway,27.354,"LINESTRING (9.2097915 45.5279929, 9.2098554 45.5280765, 9.2099441 45.5282143)",1,15,,,,
253311980,578282166,0,269859712,False,,cycleway,229.876,"LINESTRING (9.2035173 45.5268506, 9.203540800000001 45.5270083, 9.2035103 45.5271251, 9.2030066 45.52888)",,,,,,
253311980,578281400,0,"[269859720, 269859717, 268776223]",False,,cycleway,178.93699999999998,"LINESTRING (9.2035173 45.5268506, 9.203470599999999 45.5267607, 9.2033697 45.5266693, 9.2032834 45.5266195, 9.2027378 45.5264232, 9.202586 45.5263734, 9.202460800000001 45.5263076, 9.202374900000001 45.5262088, 9.2023525 45.5260866, 9.2023808 45.5260123, 9.202422500000001 45.5259409, 9.202526000000001 45.5257872, 9.2024995 45.5257784, 9.2023966 45.525745)",,,,,,
253311980,1637243635,0,269859696,False,,path,7.329,"LINESTRING (9.2035173 45.5268506, 9.2035435 45.5268361, 9.2035734 45.5267991)",,,,,,
253312193,257047939,0,158301654,False,,cycleway,2.564,"LINESTRING (9.2014298 45.5219506, 9.2014005 45.5219611)",,,,,,
253756332,1382264905,0,266587463,False,,cycleway,50.462,"LINESTRING (9.1813556 45.5160085, 9.181047899999999 45.5159551, 9.180830800000001 45.5159207, 9.1807254 45.515904)",,,,,,
253756332,253756352,0,272372778,False,,cycleway,125.659,"LINESTRING (9.1813556 45.5160085, 9.1814114 45.5158802, 9.1818422 45.5149311)",,,,,,
253756332,1446878543,0,272372778,False,,cycleway,540.8359999999999,"LINESTRING (9.1813556 45.5160085, 9.1812542 45.5162273, 9.181243 45.5162623, 9.181200199999999 45.5163592, 9.181168899999999 45.5164895, 9.181187 45.5165854, 9.1812182 45.5166532, 9.1812679 45.5167155, 9.181332400000001 45.5167718, 9.1813889 45.5168109, 9.181473 45.5168492, 9.1815432 45.516868, 9.1815731 45.516876, 9.181686600000001 45.5168972, 9.181737500000001 45.516897, 9.1817876 45.5168968, 9.1818832 45.5168855, 9.181968599999999 45.5168666, 9.1820573 45.5168362, 9.182142199999999 45.516794, 9.182212699999999 45.5167375, 9.182288 45.5166475, 9.1823418 45.5166332, 9.182401499999999 45.5166289, 9.182484499999999 45.5166466, 9.182653 45.516678, 9.1827126 45.516693, 9.182809799999999 45.5167177, 9.183017299999999 45.5167567, 9.1832396 45.5168013, 9.1835279 45.5168614, 9.183735799999999 45.5169234, 9.183963800000001 45.5170071, 9.1840864 45.5170569, 9.184165 45.5170888, 9.184328600000001 45.517133, 9.184506900000001 45.517179, 9.184570300000001 45.5172103, 9.184615600000001 45.5172326, 9.1846934 45.5172984, 9.184727499999999 45.5173474, 9.184748300000001 45.5173773, 9.1847698 45.5174544, 9.184772499999999 45.517522, 9.1847577 45.5175784, 9.184606199999999 45.5179223, 9.1843393 45.5185256, 9.1842922 45.5186431)",,,,,,
253756352,1382264923,0,124116517,False,,cycleway,49.492,"LINESTRING (9.1818422 45.5149311, 9.1812392 45.5147912)",,,,,,
253756352,2162724490,0,124116517,False,,cycleway,117.964,"LINESTRING (9.1818422 45.5149311, 9.182407100000001 45.5150683, 9.183256500000001 45.5152746, 9.1832727 45.5152785)",,,,,,
253756352,253756359,0,"[236822705, 272372778]",False,,cycleway,227.788,"LINESTRING (9.1818422 45.5149311, 9.182051400000001 45.5144004, 9.1821717 45.5142608, 9.182373999999999 45.5142078, 9.1834139 45.5139623, 9.183858499999999 45.513851, 9.183972799999999 45.5138264)",,,,,,
253756352,253756332,0,272372778,False,,cycleway,125.659,"LINESTRING (9.1818422 45.5149311, 9.1814114 45.5158802, 9.1813556 45.5160085)",,,,,,
253756359,2162724500,0,236822705,False,,cycleway,43.056,"LINESTRING (9.183972799999999 45.5138264, 9.1845251 45.5138142)",,,,,,
253756359,2162696025,0,272348630,False,,cycleway,4.992,"LINESTRING (9.183972799999999 45.5138264, 9.1839487 45.5137848)",,,,,,
253756359,253756352,0,"[236822705, 272372778]",False,,cycleway,227.788,"LINESTRING (9.183972799999999 45.5138264, 9.183858499999999 45.513851, 9.1834139 45.5139623, 9.182373999999999 45.5142078, 9.1821717 45.5142608, 9.182051400000001 45.5144004, 9.1818422 45.5149311)",,,,,,
253756363,1446878438,0,131476965,False,,cycleway,21.905,"LINESTRING (9.188372299999999 45.5137274, 9.188424299999999 45.5135338)",,,,,,
253756363,253756822,0,236822705,False,,cycleway,124.487,"LINESTRING (9.188372299999999 45.5137274, 9.1867757 45.5137681)",,,,,,
253756363,1446878507,0,236822705,False,,cycleway,103.747,"LINESTRING (9.188372299999999 45.5137274, 9.189581199999999 45.5137127, 9.1896206 45.5136315)",,,,,,
253756822,253756363,0,236822705,False,,cycleway,124.487,"LINESTRING (9.1867757 45.5137681, 9.188372299999999 45.5137274)",,,,,,
253756822,253756828,0,136997193,False,,cycleway,94.31,"LINESTRING (9.1867757 45.5137681, 9.1865761 45.5142466, 9.1864817 45.5143879, 9.186416599999999 45.5144815, 9.186391199999999 45.5145692)",,,,,,
253756822,2162724472,0,136997193,False,,cycleway,77.231,"LINESTRING (9.1867757 45.5137681, 9.186935099999999 45.5134655, 9.1870469 45.513131, 9.1870578 45.5131036)",,,,,,
253756822,2162724500,0,236822705,False,,cycleway,175.553,"LINESTRING (9.1867757 45.5137681, 9.184829199999999 45.5137884, 9.1845251 45.5138142)",,,,,,
253756828,253756829,0,136997193,False,,cycleway,65.582,"LINESTRING (9.186391199999999 45.5145692, 9.186839900000001 45.5150682)",,,,,,
253756828,253756822,0,136997193,False,,cycleway,94.31,"LINESTRING (9.186391199999999 45.5145692, 9.186416599999999 45.5144815, 9.1864817 45.5143879, 9.1865761 45.5142466, 9.1867757 45.5137681)",,,,,,
253756828,2162724485,0,206273514,False,Via Val d'Ossola,cycleway,174.375,"LINESTRING (9.186391199999999 45.5145692, 9.184363400000001 45.5141465, 9.1842542 45.5141079)",,,,,,
253756829,253756828,0,136997193,False,,cycleway,65.582,"LINESTRING (9.186839900000001 45.5150682, 9.186391199999999 45.5145692)",,,,,,
253756829,1446878433,0,236822517,False,,cycleway,49.589999999999996,"LINESTRING (9.186839900000001 45.5150682, 9.186954500000001 45.5147968, 9.1869947 45.5147555, 9.187075200000001 45.5146934, 9.187085700000001 45.5146653)",,,,,,
253756829,1446878527,0,236822517,False,,cycleway,447.27200000000005,"LINESTRING (9.186839900000001 45.5150682, 9.186635300000001 45.5155298, 9.185807799999999 45.5174758, 9.1857662 45.517569, 9.1857126 45.5176987, 9.1852632 45.5187867, 9.185256900000001 45.5188029, 9.185205699999999 45.5189241)",,,,,,
253759515,1382264905,0,"[124116519, 269441871, 279457712, 23430100, 23430101, 269441916]",False,Passerella Enrico Fermi,"['cycleway', 'path']",287.087,"LINESTRING (9.1785868 45.514583, 9.1786172 45.5145983, 9.178642699999999 45.5146112, 9.178683599999999 45.514678, 9.1787106 45.5149664, 9.1787346 45.5151325, 9.1787055 45.5153349, 9.178622300000001 45.5155833, 9.178611699999999 45.515615, 9.1786709 45.5156187, 9.1792695 45.5157235, 9.179354500000001 45.5157345, 9.179403600000001 45.5157246, 9.1807254 45.515904)",,15,yes,,,
253759515,3961346948,0,"[186886055, 186886056, 145240630, 269737624, 144589978]",False,,"['cycleway', 'path']",927.0870000000001,"LINESTRING (9.1785868 45.514583, 9.1786083 45.514828, 9.178597099999999 45.5149962, 9.1785719 45.5151371, 9.178516999999999 45.5153066, 9.1784435 45.5155642, 9.178315100000001 45.5160024, 9.178316499999999 45.516046, 9.1783178 45.5160841, 9.178330900000001 45.5161028, 9.178397199999999 45.5162244, 9.1784249 45.5162372, 9.1784538 45.5162649, 9.1784728 45.5163005, 9.1784588 45.5163738, 9.1784327 45.5164399, 9.1784195 45.5165077, 9.1783681 45.5165125, 9.178325900000001 45.5165473, 9.178318300000001 45.516583, 9.1781358 45.5171524, 9.178028599999999 45.517487, 9.1779229 45.5178147, 9.177775799999999 45.5182451, 9.1777134 45.5183893, 9.177645200000001 45.5184858, 9.1772543 45.5187659, 9.1771888 45.5188636, 9.1767927 45.519362, 9.1765992 45.5195828, 9.1763078 45.5198591, 9.176175600000001 45.5199778, 9.175877399999999 45.5202203, 9.175653799999999 45.5203855, 9.175295 45.5205962, 9.174766 45.5208988, 9.174157599999999 45.5212421, 9.173628799999999 45.5214311, 9.1734937 45.5215289)",,,,,,
253759515,253759516,0,269737624,False,,path,61.811,"LINESTRING (9.1785868 45.514583, 9.178443 45.5142034, 9.1783666 45.5140493)",,,,,,
253759516,1951175623,0,23430210,False,,cycleway,128.03300000000002,"LINESTRING (9.1783666 45.5140493, 9.176773300000001 45.5139693, 9.176738800000001 45.5139482)",,,,,,
253759516,1951175637,0,184618380,False,,cycleway,34.354,"LINESTRING (9.1783666 45.5140493, 9.1785455 45.5140548, 9.1788071 45.5140625)",,,,,,
253759516,253759515,0,269737624,False,,path,61.811,"LINESTRING (9.1783666 45.5140493, 9.178443 45.5142034, 9.1785868 45.514583)",,,,,,
254898857,257047939,0,266120819,False,Via Ruvenzori,cycleway,226.55900000000003,"LINESTRING (9.200312500000001 45.5200716, 9.2010159 45.5212844, 9.2014005 45.5219611)",,15,,,,
256578899,1721197717,0,210291155,False,,cycleway,37.809,"LINESTRING (9.238063500000001 45.5049058, 9.238033 45.5048795, 9.2380016 45.5048787, 9.2379456 45.504907, 9.2379087 45.5049272, 9.237871800000001 45.5049309, 9.2378386 45.5049322, 9.2377726 45.5049291, 9.237682700000001 45.5049051, 9.2376532 45.5049093, 9.2376311 45.5049196)",,,,yes,,
257044212,1446878507,0,131476962,False,,cycleway,26.097,"LINESTRING (9.1899467 45.5136826, 9.1898435 45.5136588, 9.1896206 45.5136315)",,,,,,
257047939,253312193,0,158301654,False,,cycleway,2.564,"LINESTRING (9.2014005 45.5219611, 9.2014298 45.5219506)",,,,,,
257047939,254898857,0,266120819,False,Via Ruvenzori,cycleway,226.55900000000003,"LINESTRING (9.2014005 45.5219611, 9.2010159 45.5212844, 9.200312500000001 45.5200716)",,15,,,,
257047939,1705281904,0,"[271118338, 158301651, 268776222]",False,,cycleway,437.792,"LINESTRING (9.2014005 45.5219611, 9.201675399999999 45.5224311, 9.2021607 45.523306, 9.2022604 45.5234857, 9.2026545 45.5241879, 9.202723000000001 45.5242951, 9.202737600000001 45.5244072, 9.2027328 45.5245095, 9.202664499999999 45.5246655, 9.202196600000001 45.5252924, 9.202104200000001 45.5254199, 9.2020839 45.525481, 9.202093899999999 45.5255408, 9.2021213 45.5255895, 9.202132199999999 45.5256101)",,15,,,,
257533046,1328900910,0,118097574,True,,cycleway,12.928,"LINESTRING (9.204518800000001 45.4926898, 9.2044213 45.492636, 9.204393100000001 45.4926144)",,,,yes,,
257541830,6644207077,0,707027896,False,,cycleway,10.273,"LINESTRING (9.1852532 45.5124415, 9.1853146 45.5124474, 9.185367599999999 45.5124793)",,,,,,
259788999,1772534526,0,165713458,False,,cycleway,51.144,"LINESTRING (9.2483001 45.5044124, 9.2482366 45.5044107, 9.2479491 45.5045736, 9.2477757 45.5046719)",,,,,,
259846789,3675020589,0,"[151999600, 355296721, 151999598]",False,Via San Marco,cycleway,535.06,"LINESTRING (9.1878873 45.4739578, 9.1879206 45.474181, 9.1881591 45.4749249, 9.188229700000001 45.4751449, 9.188242300000001 45.4751843, 9.188269699999999 45.4752554, 9.188300699999999 45.4753368, 9.188317899999999 45.4753875, 9.1883281 45.4754171, 9.1883573 45.475663, 9.188333099999999 45.4757317, 9.1883357 45.4757782, 9.188359500000001 45.4760892, 9.188383099999999 45.4764199, 9.188414699999999 45.4768505, 9.188424100000001 45.4769089, 9.1884376 45.4769867, 9.1884599 45.4770619, 9.1886536 45.477589, 9.18868 45.477662, 9.188810999999999 45.4780243, 9.1888203 45.4780662, 9.188851700000001 45.4782694, 9.188857799999999 45.4783238, 9.1888659 45.4783567, 9.1888781 45.4783874, 9.188888800000001 45.4784207, 9.1889187 45.4784547, 9.1889758 45.478479, 9.1890523 45.47851, 9.189088699999999 45.4785264, 9.1891166 45.4785804, 9.1891228 45.4785956, 9.1891508 45.4786014)",,,,yes,,
259846789,1648333296,0,"[151999598, 586583615]",False,,cycleway,113.178,"LINESTRING (9.1878873 45.4739578, 9.187879199999999 45.4739274, 9.187791000000001 45.4734481, 9.187825999999999 45.4730029, 9.187840899999999 45.4729461)",,,,,,
259846789,252640945,0,219664259,True,,cycleway,115.11599999999999,"LINESTRING (9.1878873 45.4739578, 9.1878709 45.4739563, 9.1877903 45.4739488, 9.1872737 45.4739013, 9.187207799999999 45.4738952, 9.187144 45.473891, 9.1871291 45.47389, 9.1865361 45.4738289, 9.1864794 45.4738038, 9.1864586 45.4737754)",,,,,,
260350387,3137363891,0,24008748,False,Via Palmanova,cycleway,101.239,"LINESTRING (9.238747500000001 45.4975965, 9.2378514 45.4969374)",,,,,,
262509449,364152052,0,32451290,False,,cycleway,10.842,"LINESTRING (9.167919100000001 45.4359496, 9.1679318 45.4360467)",,,,,,
262698797,3991462414,0,32322872,True,Viale Molise,cycleway,28.142,"LINESTRING (9.2239716 45.4575508, 9.2241353 45.4576934, 9.2241345 45.4577634)",,,,,,
263828603,2559596535,0,186141500,False,,cycleway,60.372,"LINESTRING (9.2528279 45.509209, 9.253361999999999 45.5096023)",,,,,,
263828603,1646879416,0,24326758,False,,cycleway,58.775,"LINESTRING (9.2528279 45.509209, 9.253223500000001 45.508948, 9.253227900000001 45.5088709, 9.253296300000001 45.508819)",,,,,yes,
263828603,1968386677,0,186141500,False,,cycleway,16.33,"LINESTRING (9.2528279 45.509209, 9.2527265 45.5091339, 9.252681900000001 45.5091641)",,,,,,
264683955,3096115851,0,"[305678688, 218221668, 355300862, 624199822, 151849877, 277615578, 309549980, 190029470]",False,Via Idro,"['cycleway', 'residential']",1228.8099999999995,"LINESTRING (9.2612212 45.5181745, 9.261164900000001 45.5181944, 9.261126000000001 45.5184814, 9.261032 45.5185218, 9.2609926 45.5185388, 9.2607807 45.5186054, 9.2601867 45.5186949, 9.259687400000001 45.5188126, 9.2594976 45.5188528, 9.2592856 45.5188654, 9.258902600000001 45.5188103, 9.258792 45.5187721, 9.258753799999999 45.5187562, 9.258649 45.5187056, 9.258314800000001 45.518544, 9.2580612 45.5184076, 9.258005199999999 45.5183775, 9.2578592 45.5182938, 9.2575029 45.5181517, 9.257182 45.5180187, 9.257028099999999 45.5179224, 9.2568606 45.5177847, 9.2567032 45.5175976, 9.256576600000001 45.5174005, 9.2565408 45.5172969, 9.256516700000001 45.5171774, 9.256490700000001 45.5168036, 9.2564872 45.5166019, 9.256483100000001 45.5163627, 9.256438599999999 45.5162076, 9.2560337 45.5157243, 9.2558495 45.5155036, 9.2554286 45.5151634, 9.2544425 45.5143759, 9.2541172 45.5141152, 9.254046600000001 45.5140509, 9.2539978 45.5140016, 9.253981899999999 45.5139827, 9.2539649 45.5139602, 9.2539424 45.5139237, 9.2539216 45.513889, 9.253907399999999 45.5138618, 9.2538961 45.5138328, 9.2538865 45.5137998, 9.2538807 45.5137723, 9.253877900000001 45.5137525, 9.253875900000001 45.5137211, 9.2538749 45.5136865, 9.2538752 45.5136741, 9.253875900000001 45.5136499, 9.253881700000001 45.5136057, 9.2538935 45.513552, 9.253902099999999 45.5135225, 9.253917700000001 45.5134829, 9.254089 45.5131079, 9.2541847 45.5128917, 9.2542399 45.5127469, 9.2544249 45.5121773, 9.2545255 45.5118496, 9.2545371 45.5118054, 9.2545424 45.5117742, 9.254546599999999 45.5117417, 9.254548700000001 45.5117079, 9.2545476 45.5116771, 9.2545427 45.5116549, 9.254534700000001 45.511634, 9.254514500000001 45.5115901, 9.2544854 45.5115409, 9.254432 45.5114741, 9.254405500000001 45.5114437, 9.254383000000001 45.5114209, 9.254270500000001 45.5113309, 9.2542139 45.5112624)",1,15,yes,permissive,,"['4', '3', '2.5']"
267953959,2792787505,0,"[527324945, 351211725, 527324943]",False,,cycleway,473.234,"LINESTRING (9.071812100000001 45.4965718, 9.0716999 45.4968103, 9.0711584 45.4975383, 9.0704987 45.4984345, 9.0699726 45.4991303, 9.070187199999999 45.4992318, 9.0716248 45.4997582, 9.0716847 45.4998136)",,,,,yes,2
271198134,1498804255,0,"[136614560, 136614122, 136614325]",False,Sovrappasso via Parri,cycleway,280.146,"LINESTRING (9.0980668 45.4527796, 9.098004700000001 45.4527215, 9.097994 45.4526876, 9.098004700000001 45.4526462, 9.0980408 45.4526143, 9.098154900000001 45.4525559, 9.0983131 45.452492, 9.098534300000001 45.4524223, 9.0985599 45.4524016, 9.098578699999999 45.4523772, 9.0985745 45.4523471, 9.098426999999999 45.4518673, 9.0983158 45.4515061, 9.098535800000001 45.4514045, 9.098705900000001 45.4512557, 9.098798499999999 45.4510965, 9.098838799999999 45.4509849, 9.098832 45.4508437, 9.098779800000001 45.450665)",,,yes,,,
271199702,1821364175,0,59995414,False,,cycleway,11.198,"LINESTRING (9.1020538 45.4782356, 9.1019594 45.4783115)",,,,,,
271760270,281002087,0,25765767,False,,cycleway,151.077,"LINESTRING (9.0757393 45.4635692, 9.075667899999999 45.4636343, 9.075474 45.4637199, 9.0747836 45.4647252)",,,,,,
273098203,1822701295,0,"[330841916, 171201469]",False,Via Cervignano,cycleway,398.05600000000004,"LINESTRING (9.2218976 45.4610427, 9.2219424 45.4609889, 9.221947699999999 45.4609494, 9.222004099999999 45.4609118, 9.222111399999999 45.4608234, 9.222113999999999 45.4608008, 9.222092399999999 45.4607498, 9.2220709 45.460692, 9.2220532 45.4606591, 9.2219715 45.4605762, 9.221966099999999 45.4605486, 9.221974599999999 45.4600179, 9.2219753 45.4600015, 9.2219674 45.459981, 9.221921800000001 45.4598921, 9.221917400000001 45.4598747, 9.221917899999999 45.4598557, 9.2219227 45.4596792, 9.221920900000001 45.459625, 9.2219134 45.4596101, 9.2218956 45.4595995, 9.2218736 45.4595967, 9.221826500000001 45.4595968, 9.2217859 45.4595964, 9.221753 45.4595902, 9.2217333 45.4595712, 9.2217272 45.4595532, 9.221735199999999 45.4592782, 9.221739700000001 45.4591239, 9.2217503 45.4587605, 9.221752 45.4586737, 9.221753700000001 45.4585814, 9.221755999999999 45.4581386, 9.221756299999999 45.4580797, 9.2217585 45.4576512)",,,,,,
