u,v,key,osmid,oneway,name,highway,length,geometry,bridge,tunnel,service,maxspeed,lanes,ref
4025322435,4025322436,0,399859259,True,,cycleway,67.648,"LINESTRING (101.5318525 3.0086537, 101.5314605 3.008188)",,,,,,
4025322436,4025322437,0,399859259,True,,cycleway,112.501,"LINESTRING (101.5314605 3.008188, 101.5308066 3.0074152)",,,,,,
4025322437,4025322438,0,399859259,True,,cycleway,48.034,"LINESTRING (101.5308066 3.0074152, 101.5305244 3.0070878)",,,,,,
4025322438,4025322439,0,399859259,True,,cycleway,31.822,"LINESTRING (101.5305244 3.0070878, 101.5303555 3.0068566)",,,,,,
4025322439,4025322440,0,399859259,True,,cycleway,34.676,"LINESTRING (101.5303555 3.0068566, 101.5302051 3.0065833)",,,,,,
4025322439,4749608108,0,482083925,True,,cycleway,97.78,"LINESTRING (101.5303555 3.0068566, 101.5297945 3.0061788)",,,,,,
4025322440,4025322441,0,399859259,True,,cycleway,24.007,"LINESTRING (101.5302051 3.0065833, 101.5301138 3.0063876)",,,,,,
4025322441,4025322442,0,399859259,True,,cycleway,18.93,"LINESTRING (101.5301138 3.0063876, 101.5300564 3.0062273)",,,,,,
4025322442,4025322443,0,399859259,True,,cycleway,73.168,"LINESTRING (101.5300564 3.0062273, 101.5298587 3.0055996)",,,,,,
4025322443,4025322444,0,399859259,True,,cycleway,21.398,"LINESTRING (101.5298587 3.0055996, 101.5297877 3.0054207)",,,,,,
4025322444,4025322445,0,399859259,True,,cycleway,11.579,"LINESTRING (101.5297877 3.0054207, 101.5297404 3.0053279)",,,,,,
4025322445,4025322446,0,399859259,True,,cycleway,8.182,"LINESTRING (101.5297404 3.0053279, 101.5296965 3.0052688)",,,,,,
4025322446,4025322447,0,399859261,True,,cycleway,28.924,"LINESTRING (101.5296965 3.0052688, 101.5295106 3.0050866)",,yes,,,,
4025322447,4025322448,0,399859262,True,,cycleway,10.249,"LINESTRING (101.5295106 3.0050866, 101.5294346 3.0050343)",,,,,,
4025322448,4025322449,0,399859262,True,,cycleway,14.273,"LINESTRING (101.5294346 3.0050343, 101.5293214 3.0049735)",,,,,,
4025322449,4025322450,0,399859262,True,,cycleway,18.539,"LINESTRING (101.5293214 3.0049735, 101.5291659 3.0049128)",,,,,,
4025322450,4025322451,0,399859262,True,,cycleway,17.812,"LINESTRING (101.5291659 3.0049128, 101.5290189 3.0048487)",,,,,,
4025322451,4025322452,0,399859262,True,,cycleway,11.169,"LINESTRING (101.5290189 3.0048487, 101.5289311 3.0047997)",,,,,,
4025322452,4025322453,0,399859262,True,,cycleway,21.763,"LINESTRING (101.5289311 3.0047997, 101.5287891 3.0046648)",,,,,,
4025322453,4025322454,0,399859262,True,,cycleway,51.028,"LINESTRING (101.5287891 3.0046648, 101.5284951 3.0043121)",,,,,,
4025322454,4025322455,0,399859262,True,,cycleway,9.911,"LINESTRING (101.5284951 3.0043121, 101.5284512 3.0042345)",,,,,,
4025322455,4025322456,0,399859262,True,,cycleway,13.876,"LINESTRING (101.5284512 3.0042345, 101.5284022 3.0041197)",,,,,,
4025322456,4025322457,0,399859262,True,,cycleway,28.19,"LINESTRING (101.5284022 3.0041197, 101.5283295 3.0038768)",,,,,,
4025322457,4025322458,0,399859262,True,,cycleway,27.762,"LINESTRING (101.5283295 3.0038768, 101.5282653 3.0036355)",,,,,,
4025322458,4025322459,0,399859262,True,,cycleway,15.992,"LINESTRING (101.5282653 3.0036355, 101.528191 3.0035123)",,,,,,
4025322459,4025322460,0,399859263,True,,cycleway,21.359,"LINESTRING (101.528191 3.0035123, 101.5280778 3.003357)",,yes,,,,
4025322460,4025322461,0,399859264,True,,cycleway,10.895,"LINESTRING (101.5280778 3.003357, 101.5280051 3.0032912)",,,,,,
4025322461,4025322462,0,399859264,True,,cycleway,17.185,"LINESTRING (101.5280051 3.0032912, 101.5278733 3.0032102)",,,,,,
4025322462,4025322463,0,399859264,True,,cycleway,18.545,"LINESTRING (101.5278733 3.0032102, 101.5277229 3.0031377)",,,,,,
4025322463,4025322464,0,399859264,True,,cycleway,23.065,"LINESTRING (101.5277229 3.0031377, 101.5275219 3.0030854)",,,,,,
4025322464,4025322465,0,399859264,True,,cycleway,21.191,"LINESTRING (101.5275219 3.0030854, 101.5273394 3.0030297)",,,,,,
4025322465,4025322466,0,399859264,True,,cycleway,24.296,"LINESTRING (101.5273394 3.0030297, 101.5271383 3.0029436)",,,,,,
4025322466,4025322467,0,399859264,True,,cycleway,21.485,"LINESTRING (101.5271383 3.0029436, 101.5269778 3.0028357)",,,,,,
4025322467,4025322468,0,399859264,True,,cycleway,26.507,"LINESTRING (101.5269778 3.0028357, 101.526793 3.0026848)",,,,,,
4025322468,5780689407,0,399859265,True,,cycleway,95.373,"LINESTRING (101.526793 3.0026848, 101.5262398 3.0020287)",,,,,,
4025322469,4025322470,0,399859265,True,,cycleway,19.898,"LINESTRING (101.5273374 3.0032591, 101.5272042 3.0031394)",,,,,,
4025322470,4025322468,0,399859265,True,,cycleway,68.118,"LINESTRING (101.5272042 3.0031394, 101.526793 3.0026848)",,,,,,
4025322474,4025322475,0,399859265,True,,cycleway,79.126,"LINESTRING (101.5257071 3.001393, 101.5252391 3.0008564)",,,,,,
4025322475,4025322476,0,399859265,True,,cycleway,68.349,"LINESTRING (101.5252391 3.0008564, 101.5248454 3.0003839)",,,,,,
4025322476,4025322477,0,399859265,True,,cycleway,49.795,"LINESTRING (101.5248454 3.0003839, 101.5245565 3.0000414)",,,,,,
4025322477,4749608109,0,399859265,True,,cycleway,91.131,"LINESTRING (101.5245565 3.0000414, 101.52404 2.9994045)",,,,,,
4025322492,4025322493,0,399859266,True,,cycleway,14.072,"LINESTRING (101.5277976 3.0046921, 101.527899 3.004768)",,,,,,
4025322493,4025322494,0,399859266,True,,cycleway,8.628,"LINESTRING (101.527899 3.004768, 101.5279548 3.004822)",,,,,,
4025322494,4025322495,0,399859266,True,,cycleway,11.682,"LINESTRING (101.5279548 3.004822, 101.5280072 3.0049131)",,,,,,
4025322495,4025322496,0,399859266,True,,cycleway,48.337,"LINESTRING (101.5280072 3.0049131, 101.5282099 3.0052978)",,,,,,
4025322496,4025322497,0,399859266,True,,cycleway,13.068,"LINESTRING (101.5282099 3.0052978, 101.5282775 3.005394)",,,,,,
4025322497,4025322498,0,399859266,True,,cycleway,27.605,"LINESTRING (101.5282775 3.005394, 101.5284346 3.0055864)",,,,,,
4025322498,4025322540,0,399859266,True,,cycleway,77.755,"LINESTRING (101.5284346 3.0055864, 101.5288807 3.0061254)",,,,,,
4025322500,4025322541,0,399859270,True,,cycleway,23.224,"LINESTRING (101.5291859 3.0065205, 101.5293044 3.0066926)",,yes,,,,
4025322503,4025322504,0,399859267,True,,cycleway,41.549,"LINESTRING (101.5262228 3.0026605, 101.5264476 3.0029592)",,,,,,
4025322504,4025322505,0,399859267,True,,cycleway,20.723,"LINESTRING (101.5264476 3.0029592, 101.5265456 3.0031178)",,,,,,
4025322505,4025322506,0,399859267,True,,cycleway,19.633,"LINESTRING (101.5265456 3.0031178, 101.5266233 3.0032764)",,,,,,
4025322505,1749436830,0,482083999,True,,cycleway,55.796,"LINESTRING (101.5265456 3.0031178, 101.5268447 3.003521)",,,,,,
4025322506,4025322507,0,399859267,True,,cycleway,23.304,"LINESTRING (101.5266233 3.0032764, 101.5267027 3.0034704)",,,,,,
4025322507,4025322508,0,399859267,True,,cycleway,25.678,"LINESTRING (101.5267027 3.0034704, 101.5267635 3.0036932)",,,,,,
4025322508,4025322509,0,399859267,True,,cycleway,18.177,"LINESTRING (101.5267635 3.0036932, 101.5267956 3.0038535)",,,,,,
4025322509,4025322510,0,399859267,True,,cycleway,30.315,"LINESTRING (101.5267956 3.0038535, 101.5268193 3.0041251)",,,,,,
4025322510,4025322511,0,399859267,True,,cycleway,24.959,"LINESTRING (101.5268193 3.0041251, 101.5268142 3.0043495)",,,,,,
4025322511,4025322512,0,399859267,True,,cycleway,18.25,"LINESTRING (101.5268142 3.0043495, 101.5268024 3.0045132)",,,,,,
4025322512,4025322513,0,399859267,True,,cycleway,29.109,"LINESTRING (101.5268024 3.0045132, 101.52675 3.0047697)",,,,,,
4025322513,4025322514,0,399859267,True,,cycleway,12.118,"LINESTRING (101.52675 3.0047697, 101.5267095 3.0048709)",,,,,,
4025322514,4025322515,0,399859267,True,,cycleway,31.073,"LINESTRING (101.5267095 3.0048709, 101.5265946 3.0051257)",,,,,,
4025322515,4025322516,0,399859267,True,,cycleway,7.778,"LINESTRING (101.5265946 3.0051257, 101.5265844 3.0051949)",,,,,,
4025322516,4025322517,0,399859267,True,,cycleway,10.157,"LINESTRING (101.5265844 3.0051949, 101.5265777 3.005286)",,,,,,
4025322517,4025322518,0,399859267,True,,cycleway,11.455,"LINESTRING (101.5265777 3.005286, 101.526576 3.005389)",,,,,,
4025322518,4025322519,0,399859268,True,,cycleway,16.089,"LINESTRING (101.526576 3.005389, 101.5266284 3.0055239)",,yes,,,,
4025322519,4025322520,0,399859269,True,,cycleway,25.654,"LINESTRING (101.5266284 3.0055239, 101.5267179 3.0057366)",,,,,,
4025322520,4025322521,0,399859269,True,,cycleway,15.291,"LINESTRING (101.5267179 3.0057366, 101.5267855 3.0058564)",,,,,,
4025322521,4025322522,0,399859269,True,,cycleway,16.551,"LINESTRING (101.5267855 3.0058564, 101.5268784 3.0059728)",,,,,,
4025322522,4025322523,0,399859269,True,,cycleway,16.996,"LINESTRING (101.5268784 3.0059728, 101.52699 3.0060774)",,,,,,
4025322523,4025322524,0,399859269,True,,cycleway,18.665,"LINESTRING (101.52699 3.0060774, 101.5271353 3.0061618)",,,,,,
4025322524,4025322525,0,399859269,True,,cycleway,17.875,"LINESTRING (101.5271353 3.0061618, 101.5272857 3.0062191)",,,,,,
4025322525,4025322526,0,399859269,True,,cycleway,14.332,"LINESTRING (101.5272857 3.0062191, 101.5274107 3.0062512)",,,,,,
4025322526,4025322527,0,399859269,True,,cycleway,12.996,"LINESTRING (101.5274107 3.0062512, 101.5275273 3.0062613)",,,,,,
4025322527,4025322528,0,399859269,True,,cycleway,13.549,"LINESTRING (101.5275273 3.0062613, 101.5276489 3.0062512)",,,,,,
4025322528,4025322530,0,399859269,True,,cycleway,23.028,"LINESTRING (101.5276489 3.0062512, 101.52785 3.0062006)",,,,,,
4025322530,4025322531,0,399859269,True,,cycleway,11.505,"LINESTRING (101.52785 3.0062006, 101.5279446 3.0061584)",,,,,,
4025322531,4025322534,0,399859269,True,,cycleway,38.622,"LINESTRING (101.5279446 3.0061584, 101.5282353 3.0059677)",,,,,,
4025322534,4025322535,0,399859269,True,,cycleway,10.093,"LINESTRING (101.5282353 3.0059677, 101.5283197 3.005934)",,,,,,
4025322535,4025322536,0,399859269,True,,cycleway,10.347,"LINESTRING (101.5283197 3.005934, 101.528411 3.0059154)",,,,,,
4025322536,4025322537,0,399859269,True,,cycleway,9.4,"LINESTRING (101.528411 3.0059154, 101.5284955 3.0059103)",,,,,,
4025322537,4025322538,0,399859269,True,,cycleway,10.962,"LINESTRING (101.5284955 3.0059103, 101.5285935 3.0059222)",,,,,,
4025322538,4025322539,0,399859269,True,,cycleway,9.729,"LINESTRING (101.5285935 3.0059222, 101.5286763 3.0059508)",,,,,,
4025322539,4025322540,0,399859269,True,,cycleway,29.868,"LINESTRING (101.5286763 3.0059508, 101.5288807 3.0061254)",,,,,,
4025322540,4025322500,0,399859266,True,,cycleway,55.486,"LINESTRING (101.5288807 3.0061254, 101.5291859 3.0065205)",,,,,,
4025322541,4025322545,0,399859271,True,,cycleway,25.668,"LINESTRING (101.5293044 3.0066926, 101.529458 3.0068651)",,,,,,
4025322545,4025322546,0,399859271,True,,cycleway,73.429,"LINESTRING (101.529458 3.0068651, 101.5298848 3.0073695)",,,,,,
4025322546,4025322547,0,399859271,True,,cycleway,37.066,"LINESTRING (101.5298848 3.0073695, 101.5301084 3.007617)",,,,,,
4025322547,4025322564,0,399859271,True,,cycleway,44.455,"LINESTRING (101.5301084 3.007617, 101.5303774 3.0079131)",,,,,,
4025322550,4025322551,0,399859271,True,,cycleway,56.983,"LINESTRING (101.5309042 3.0083652, 101.5313047 3.0086856)",,,,,,
4025322551,4025322552,0,399859271,True,,cycleway,42.174,"LINESTRING (101.5313047 3.0086856, 101.5315444 3.0089798)",,,,,,
4025322552,4025322553,0,399859271,True,,cycleway,62.812,"LINESTRING (101.5315444 3.0089798, 101.5319043 3.0094156)",,,,,,
4025322553,4025322554,0,399859271,True,,cycleway,149.992,"LINESTRING (101.5319043 3.0094156, 101.5327632 3.0104567)",,,,,,
4025322554,4025322557,0,399859271,True,,cycleway,52.298,"LINESTRING (101.5327632 3.0104567, 101.5331181 3.0107659)",,,,,,
4025322557,4025322558,0,399859271,True,,cycleway,15.278,"LINESTRING (101.5331181 3.0107659, 101.5332211 3.010857)",,,,,,
4025322558,4025322559,0,399859271,True,,cycleway,19.466,"LINESTRING (101.5332211 3.010857, 101.5333327 3.010992)",,,,,,
4025322559,4025322560,0,399859271,True,,cycleway,51.365,"LINESTRING (101.5333327 3.010992, 101.5336233 3.0113514)",,,,,,
4025322560,4025322561,0,399859271,True,,cycleway,33.935,"LINESTRING (101.5336233 3.0113514, 101.533799 3.0116011)",,,,,,
4025322561,4025322562,0,399859271,True,,cycleway,26.201,"LINESTRING (101.533799 3.0116011, 101.5339376 3.0117918)",,,,,,
4025322562,4025322315,0,399859271,True,,cycleway,70.986,"LINESTRING (101.5339376 3.0117918, 101.5343441 3.0122845)",,,,,,
4025322563,4025322564,0,399859272,True,,cycleway,34.076,"LINESTRING (101.5303456 3.0076083, 101.5303774 3.0079131)",,,,,,
4025322564,4749608589,0,399859271,True,,cycleway,20.767,"LINESTRING (101.5303774 3.0079131, 101.530506 3.0080487)",,,,,,
4025322567,4025322568,0,399859273,False,,cycleway,13.318,"LINESTRING (101.5137854 2.9890568, 101.5137194 2.9891568)",,,,,,
4025322567,4749608542,0,482083997,True,,cycleway,68.771,"LINESTRING (101.5137854 2.9890568, 101.5143102 2.9893852)",,,,,,
4025322568,4025322569,0,399859273,False,,cycleway,47.209,"LINESTRING (101.5137194 2.9891568, 101.513349 2.9889484)",,,,,,
4025322568,4025322567,0,399859273,False,,cycleway,13.318,"LINESTRING (101.5137194 2.9891568, 101.5137854 2.9890568)",,,,,,
4025322569,4025322570,0,399859273,False,,cycleway,4.062,"LINESTRING (101.513349 2.9889484, 101.5133703 2.9889187)",,,,,,
4025322569,4025322568,0,399859273,False,,cycleway,47.209,"LINESTRING (101.513349 2.9889484, 101.5137194 2.9891568)",,,,,,
4025322570,4025322569,0,399859273,False,,cycleway,4.062,"LINESTRING (101.5133703 2.9889187, 101.513349 2.9889484)",,,,,,
4025322570,4025322571,0,399859274,False,,cycleway,39.283,"LINESTRING (101.5133703 2.9889187, 101.5136768 2.9890951)",yes,,,,,
4025322571,4025322572,0,399859274,False,,cycleway,55.952,"LINESTRING (101.5136768 2.9890951, 101.5139429 2.9886678)",yes,,,,,
4025322571,4025322570,0,399859274,False,,cycleway,39.283,"LINESTRING (101.5136768 2.9890951, 101.5133703 2.9889187)",yes,,,,,
4025322572,4025322573,0,399859274,False,,cycleway,37.791,"LINESTRING (101.5139429 2.9886678, 101.5142388 2.9888357)",yes,,,,,
4025322572,4025322571,0,399859274,False,,cycleway,55.952,"LINESTRING (101.5139429 2.9886678, 101.5136768 2.9890951)",yes,,,,,
4025322573,4025322572,0,399859274,False,,cycleway,37.791,"LINESTRING (101.5142388 2.9888357, 101.5139429 2.9886678)",yes,,,,,
4025322573,4025322574,0,399859275,False,,cycleway,4.263,"LINESTRING (101.5142388 2.9888357, 101.5142601 2.9888038)",,,,,,
4025322574,4025322575,0,399859275,False,,cycleway,46.147,"LINESTRING (101.5142601 2.9888038, 101.5138982 2.9885998)",,,,,,
4025322574,4025322573,0,399859275,False,,cycleway,4.263,"LINESTRING (101.5142601 2.9888038, 101.5142388 2.9888357)",,,,,,
4025322575,4025322576,0,399859275,False,,cycleway,9.831,"LINESTRING (101.5138982 2.9885998, 101.5138523 2.9886754)",,,,,,
4025322575,4025322574,0,399859275,False,,cycleway,46.147,"LINESTRING (101.5138982 2.9885998, 101.5142601 2.9888038)",,,,,,
4025322576,4749608126,0,399859265,True,,cycleway,26.336,"LINESTRING (101.5138523 2.9886754, 101.5136486 2.9885541)",,,,,,
4025322576,4025322575,0,399859275,False,,cycleway,9.831,"LINESTRING (101.5138523 2.9886754, 101.5138982 2.9885998)",,,,,,
4081079379,4081079380,0,405978140,False,,cycleway,46.913,"LINESTRING (101.5566014 3.0620136, 101.5565503 3.0624324)",,,,,,
4081079379,2688375579,0,405978140,False,,cycleway,4.613,"LINESTRING (101.5566014 3.0620136, 101.5566429 3.0620116)",,,,,,
4081079380,4081079379,0,405978140,False,,cycleway,46.913,"LINESTRING (101.5565503 3.0624324, 101.5566014 3.0620136)",,,,,,
4081079380,7185199782,0,769751587,False,,cycleway,4.477,"LINESTRING (101.5565503 3.0624324, 101.55651 3.0624312)",,,,,,
4123590864,4123590863,0,410548782,True,,cycleway,44.69,"LINESTRING (101.5566377 3.0395484, 101.5568683 3.0398778)",,,,,,
4123590865,4123590864,0,410548782,True,,cycleway,40.654,"LINESTRING (101.556407 3.0392645, 101.5566377 3.0395484)",,,,,,
4123590866,4123590865,0,410548782,True,,cycleway,50.128,"LINESTRING (101.5560932 3.0389404, 101.556407 3.0392645)",,,,,,
4123590867,4123590866,0,410548782,True,,cycleway,9.779,"LINESTRING (101.5560395 3.0388707, 101.5560932 3.0389404)",,,,,,
4123590868,4123590867,0,410548782,True,,cycleway,9.412,"LINESTRING (101.5560127 3.0387904, 101.5560395 3.0388707)",,,,,,
4123590869,4123590868,0,410548782,True,,cycleway,9.888,"LINESTRING (101.556003 3.038702, 101.5560127 3.0387904)",,,,,,
4123590870,4123590869,0,410548784,True,,cycleway,28.477,"LINESTRING (101.5560256 3.0384469, 101.556003 3.038702)",,yes,,,,
4123590871,4123590876,0,410548783,True,,cycleway,16.381,"LINESTRING (101.5559521 3.0382849, 101.5560277 3.0384114)",,,,,,
4123590874,4123590871,0,410548783,True,,cycleway,61.428,"LINESTRING (101.5556854 3.0378009, 101.5559521 3.0382849)",,,,,,
4123590875,4123590874,0,410548783,True,,cycleway,71.85,"LINESTRING (101.5553812 3.0372306, 101.5556854 3.0378009)",,,,,,
4123590876,4123590870,0,410548783,True,,cycleway,3.954,"LINESTRING (101.5560277 3.0384114, 101.5560256 3.0384469)",,,,,,
4123590877,4123590875,0,410548783,True,,cycleway,24.349,"LINESTRING (101.5552765 3.0370382, 101.5553812 3.0372306)",,,,,,
4123590878,4123590877,0,410548787,True,,cycleway,21.293,"LINESTRING (101.5552038 3.036861, 101.5552765 3.0370382)",yes,,,,,
4123590879,4123590878,0,410548787,True,,cycleway,31.426,"LINESTRING (101.5551007 3.0365978, 101.5552038 3.036861)",yes,,,,,
4123590880,4123590879,0,410548787,True,,cycleway,26.27,"LINESTRING (101.5550011 3.0363835, 101.5551007 3.0365978)",yes,,,,,
4123590881,4123590880,0,410548787,True,,cycleway,75.865,"LINESTRING (101.5546648 3.0357896, 101.5550011 3.0363835)",yes,,,,,
4123590882,4123590881,0,410548787,True,,cycleway,31.667,"LINESTRING (101.5545246 3.0355416, 101.5546648 3.0357896)",yes,,,,,
4123590883,4123590882,0,410548787,True,,cycleway,30.814,"LINESTRING (101.5543573 3.0353205, 101.5545246 3.0355416)",yes,,,,,
4123590884,4123590883,0,410548787,True,,cycleway,29.879,"LINESTRING (101.5542018 3.0351012, 101.5543573 3.0353205)",yes,,,,,
4123590885,4123590884,0,410548787,True,,cycleway,24.878,"LINESTRING (101.5540819 3.0349122, 101.5542018 3.0351012)",yes,,,,,
4123590886,4123590885,0,410548787,True,,cycleway,27.394,"LINESTRING (101.5539602 3.0346979, 101.5540819 3.0349122)",yes,,,,,
4123590887,4123590886,0,410548792,True,,cycleway,26.531,"LINESTRING (101.5538453 3.0344887, 101.5539602 3.0346979)",,,,,,
4123590888,4123590887,0,410548792,True,,cycleway,45.407,"LINESTRING (101.5536392 3.034136, 101.5538453 3.0344887)",,,,,,
4123590989,4123590888,0,410548792,True,,cycleway,14.158,"LINESTRING (101.5535665 3.0340314, 101.5536392 3.034136)",,,,,,
4123590990,4123590989,0,410548792,True,,cycleway,9.422,"LINESTRING (101.5535057 3.0339723, 101.5535665 3.0340314)",,,,,,
4123590991,4123590990,0,410548790,True,,cycleway,23.834,"LINESTRING (101.5533147 3.0338745, 101.5535057 3.0339723)",,yes,,,,
4123590992,4123590991,0,410573249,True,,cycleway,10.748,"LINESTRING (101.5532438 3.0338087, 101.5533147 3.0338745)",,,,,,
4123590993,4123590992,0,410573249,True,,cycleway,9.579,"LINESTRING (101.5531948 3.0337378, 101.5532438 3.0338087)",,,,,,
4123590994,4123590993,0,410573249,True,,cycleway,23.326,"LINESTRING (101.5531002 3.0335505, 101.5531948 3.0337378)",,,,,,
4123590996,4123590994,0,410573249,True,,cycleway,44.987,"LINESTRING (101.5529109 3.0331928, 101.5531002 3.0335505)",,,,,,
4123590997,4123590998,0,410573249,True,,cycleway,9.592,"LINESTRING (101.5526372 3.0327372, 101.5526816 3.0328112)",,,,,,
4123590998,4123590999,0,410548795,True,,cycleway,38.548,"LINESTRING (101.5526816 3.0328112, 101.5528991 3.0330814)",,,,,,
4123590998,4123590996,0,410573249,True,,cycleway,49.485,"LINESTRING (101.5526816 3.0328112, 101.5529109 3.0331928)",,,,,,
4123590999,4123591000,0,410548795,True,,cycleway,40.483,"LINESTRING (101.5528991 3.0330814, 101.5531314 3.033362)",,,,,,
4123591001,4123590997,0,410573249,True,,cycleway,44.751,"LINESTRING (101.5524125 3.0324031, 101.5526372 3.0327372)",,,,,,
4123591002,4123591001,0,410573249,True,,cycleway,101.988,"LINESTRING (101.5518616 3.0316692, 101.5524125 3.0324031)",,,,,,
4123591003,4123591002,0,410573249,True,,cycleway,51.483,"LINESTRING (101.5515693 3.0313098, 101.5518616 3.0316692)",,,,,,
4123591004,4123591003,0,410573249,True,,cycleway,61.301,"LINESTRING (101.551206 3.0308947, 101.5515693 3.0313098)",,,,,,
